fecha,valor
5/7/2021 0:00,3.476
5/7/2021 0:05,3.45
5/7/2021 0:10,3.437
5/7/2021 0:15,3.417
5/7/2021 0:20,3.386
5/7/2021 0:25,3.394
5/7/2021 0:30,3.399
5/7/2021 0:35,3.403
5/7/2021 0:40,3.249
5/7/2021 0:45,3.193
5/7/2021 0:50,3.19
5/7/2021 0:55,3.247
5/7/2021 1:00,3.288
5/7/2021 1:05,3.392
5/7/2021 1:10,3.512
5/7/2021 1:15,3.595
5/7/2021 1:20,3.545
5/7/2021 1:25,3.456
5/7/2021 1:30,3.412
5/7/2021 1:35,3.379
5/7/2021 1:40,3.367
5/7/2021 1:45,3.361
5/7/2021 1:50,3.296
5/7/2021 1:55,3.197
5/7/2021 2:00,3.117
5/7/2021 2:05,3.063
5/7/2021 2:10,3.01
5/7/2021 2:15,3.038
5/7/2021 2:20,2.946
5/7/2021 2:25,2.939
5/7/2021 2:30,3.044
5/7/2021 2:35,3.054
5/7/2021 2:40,3.057
5/7/2021 2:45,3.043
5/7/2021 2:50,3.057
5/7/2021 2:55,3.049
5/7/2021 3:00,3.068
5/7/2021 3:05,3.084
5/7/2021 3:10,3.085
5/7/2021 3:15,3.005
5/7/2021 3:20,2.913
5/7/2021 3:25,2.879
5/7/2021 3:30,2.765
5/7/2021 3:35,2.695
5/7/2021 3:40,2.638
5/7/2021 3:45,2.53
5/7/2021 3:50,2.375
5/7/2021 3:55,2.154
5/7/2021 4:00,2.109
5/7/2021 4:05,1.899
5/7/2021 4:10,1.776
5/7/2021 4:15,2.157
5/7/2021 4:20,2.203
5/7/2021 4:25,2.165
5/7/2021 4:30,2.273
5/7/2021 4:35,2.395
5/7/2021 4:40,2.34
5/7/2021 4:45,2.294
5/7/2021 4:50,2.215
5/7/2021 4:55,2.052
5/7/2021 5:00,2.111
5/7/2021 5:05,2.113
5/7/2021 5:10,2.21
5/7/2021 5:15,2.372
5/7/2021 5:20,2.564
5/7/2021 5:25,2.649
5/7/2021 5:30,2.666
5/7/2021 5:35,2.632
5/7/2021 5:40,2.613
5/7/2021 5:45,2.606
5/7/2021 5:50,2.575
5/7/2021 5:55,2.561
5/7/2021 6:00,2.507
5/7/2021 6:05,2.468
5/7/2021 6:10,2.48
5/7/2021 6:15,2.496
5/7/2021 6:20,2.513
5/7/2021 6:25,2.477
5/7/2021 6:30,2.475
5/7/2021 6:35,2.499
5/7/2021 6:40,2.557
5/7/2021 6:45,2.599
5/7/2021 6:50,2.684
5/7/2021 6:55,2.756
5/7/2021 7:00,2.806
5/7/2021 7:05,3.011
5/7/2021 7:10,3.132
5/7/2021 7:15,3.278
5/7/2021 7:20,3.624
5/7/2021 7:25,3.818
5/7/2021 7:30,4.022
5/7/2021 7:35,3.951
5/7/2021 7:40,4.02
5/7/2021 7:45,4.07
5/7/2021 7:50,4.149
5/7/2021 7:55,4.238
5/7/2021 8:00,4.313
5/7/2021 8:05,4.499
5/7/2021 8:10,4.8
5/7/2021 8:15,4.942
5/7/2021 8:20,4.828
5/7/2021 8:25,5.047
5/7/2021 8:30,5.318
5/7/2021 8:35,5.33
5/7/2021 8:40,5.39
5/7/2021 8:45,5.648
5/7/2021 8:50,5.969
5/7/2021 8:55,5.948
5/7/2021 9:00,5.855
5/7/2021 9:05,5.808
5/7/2021 9:10,5.731
5/7/2021 9:15,6.113
5/7/2021 9:20,6.241
5/7/2021 9:25,6.637
5/7/2021 9:30,6.449
5/7/2021 9:35,6.695
5/7/2021 9:40,7.021
