fecha,valor
7/16/2021 9:30,99
7/16/2021 9:35,
7/16/2021 9:40,
7/16/2021 9:45,90
7/16/2021 9:50,81
7/16/2021 9:55,108
7/16/2021 10:00,115
7/16/2021 10:05,100
7/16/2021 10:10,94
7/16/2021 10:15,110
7/16/2021 10:20,107
7/16/2021 10:25,109
7/16/2021 10:30,116
7/16/2021 10:35,131
7/16/2021 10:40,140
7/16/2021 10:45,117
7/16/2021 10:50,105
7/16/2021 10:55,132
7/16/2021 11:00,109
7/16/2021 11:05,105
7/16/2021 11:10,126
7/16/2021 11:15,95
7/16/2021 11:20,177
7/16/2021 11:25,181
7/16/2021 11:30,205
7/16/2021 11:35,314
7/16/2021 11:40,221
7/16/2021 11:45,283
7/16/2021 11:50,210
7/16/2021 11:55,133
7/16/2021 12:00,159
7/16/2021 12:05,216
7/16/2021 12:10,225
7/16/2021 12:15,156
7/16/2021 12:20,224
7/16/2021 12:25,225
7/16/2021 12:30,247
7/16/2021 12:35,297
7/16/2021 12:40,234
7/16/2021 12:45,229
7/16/2021 12:50,219
7/16/2021 12:55,133
7/16/2021 13:00,167
7/16/2021 13:05,156
7/16/2021 13:10,255
7/16/2021 13:15,220
7/16/2021 13:20,149
7/16/2021 13:25,169
7/16/2021 13:30,131
7/16/2021 13:35,95
7/16/2021 13:40,98
7/16/2021 13:45,70
7/16/2021 13:50,255
7/16/2021 13:55,370
7/16/2021 14:00,500
7/16/2021 14:05,407
7/16/2021 14:10,220
7/16/2021 14:15,188
7/16/2021 14:20,223
7/16/2021 14:25,261
7/16/2021 14:30,139
7/16/2021 14:35,146
7/16/2021 14:40,147
7/16/2021 14:45,187
7/16/2021 14:50,122
7/16/2021 14:55,156
7/16/2021 15:00,202
7/16/2021 15:05,164
7/16/2021 15:10,153
7/16/2021 15:15,162
7/16/2021 15:20,119
7/16/2021 15:25,99
7/16/2021 15:30,121
7/16/2021 15:35,118
7/16/2021 15:40,196
7/16/2021 15:45,319
7/16/2021 15:50,511
7/16/2021 15:55,598
7/16/2021 16:00,583
7/16/2021 16:05,368
7/16/2021 16:10,337
7/16/2021 16:15,417
7/16/2021 16:20,103
7/16/2021 16:25,85
7/16/2021 16:30,82
7/16/2021 16:35,87
7/16/2021 16:40,71
7/16/2021 16:45,67
7/16/2021 16:50,125
7/16/2021 16:55,272
7/16/2021 17:00,440
7/16/2021 17:05,236
7/16/2021 17:10,68
7/16/2021 17:15,36
7/16/2021 17:20,99
7/16/2021 17:25,88
7/16/2021 17:30,71
7/16/2021 17:35,66
7/16/2021 17:40,48
7/16/2021 17:45,30
7/16/2021 17:50,45
7/16/2021 17:55,39
7/16/2021 18:00,23
7/16/2021 18:05,36
7/16/2021 18:10,30
7/16/2021 18:15,11
7/16/2021 18:20,4
7/16/2021 18:25,3
7/16/2021 18:30,1
7/16/2021 18:35,0
7/16/2021 18:40,0
7/16/2021 18:45,0
7/16/2021 18:50,0
7/16/2021 18:55,0
7/16/2021 19:00,0
7/16/2021 19:05,0
7/16/2021 19:10,0
7/16/2021 19:15,0
7/16/2021 19:20,0
7/16/2021 19:25,0
7/16/2021 19:30,0
7/16/2021 19:35,0
7/16/2021 19:40,0
7/16/2021 19:45,0
7/16/2021 19:50,0
7/16/2021 19:55,0
7/16/2021 20:00,0
7/16/2021 20:05,0
7/16/2021 20:10,0
7/16/2021 20:15,0
7/16/2021 20:20,0
7/16/2021 20:25,0
7/16/2021 20:30,0
7/16/2021 20:35,0
7/16/2021 20:40,0
7/16/2021 20:45,0
7/16/2021 20:50,0
7/16/2021 20:55,0
7/16/2021 21:00,0
7/16/2021 21:05,0
7/16/2021 21:10,0
7/16/2021 21:15,0
7/16/2021 21:20,0
7/16/2021 21:25,0
7/16/2021 21:30,0
7/16/2021 21:35,0
7/16/2021 21:40,0
7/16/2021 21:45,0
7/16/2021 21:50,0
7/16/2021 21:55,0
7/16/2021 22:00,0
7/16/2021 22:05,0
7/16/2021 22:10,0
7/16/2021 22:15,0
7/16/2021 22:20,0
7/16/2021 22:25,0
7/16/2021 22:30,0
7/16/2021 22:35,0
7/16/2021 22:40,0
7/16/2021 22:45,0
7/16/2021 22:50,0
7/16/2021 22:55,0
7/16/2021 23:00,0
7/16/2021 23:05,0
7/16/2021 23:10,0
7/16/2021 23:15,0
7/16/2021 23:20,0
7/16/2021 23:25,0
7/16/2021 23:30,0
