fecha,valor
2021-07-16 09:30:00,99.000000
2021-07-16 09:35:00,
2021-07-16 09:40:00,
2021-07-16 09:45:00,90.000000
2021-07-16 09:50:00,81.000000
2021-07-16 09:55:00,108.000000
2021-07-16 10:00:00,115.000000
2021-07-16 10:05:00,100.000000
2021-07-16 10:10:00,94.000000
2021-07-16 10:15:00,110.000000
2021-07-16 10:20:00,107.000000
2021-07-16 10:25:00,109.000000
2021-07-16 10:30:00,116.000000
2021-07-16 10:35:00,131.000000
2021-07-16 10:40:00,140.000000
2021-07-16 10:45:00,117.000000
2021-07-16 10:50:00,105.000000
2021-07-16 10:55:00,132.000000
2021-07-16 11:00:00,109.000000
2021-07-16 11:05:00,105.000000
2021-07-16 11:10:00,126.000000
2021-07-16 11:15:00,95.000000
2021-07-16 11:20:00,177.000000
2021-07-16 11:25:00,181.000000
2021-07-16 11:30:00,205.000000
2021-07-16 11:35:00,314.000000
2021-07-16 11:40:00,221.000000
2021-07-16 11:45:00,283.000000
2021-07-16 11:50:00,210.000000
2021-07-16 11:55:00,133.000000
2021-07-16 12:00:00,159.000000
2021-07-16 12:05:00,216.000000
2021-07-16 12:10:00,225.000000
2021-07-16 12:15:00,156.000000
2021-07-16 12:20:00,224.000000
2021-07-16 12:25:00,225.000000
2021-07-16 12:30:00,247.000000
2021-07-16 12:35:00,297.000000
2021-07-16 12:40:00,234.000000
2021-07-16 12:45:00,229.000000
2021-07-16 12:50:00,219.000000
2021-07-16 12:55:00,133.000000
2021-07-16 13:00:00,167.000000
2021-07-16 13:05:00,156.000000
2021-07-16 13:10:00,255.000000
2021-07-16 13:15:00,220.000000
2021-07-16 13:20:00,149.000000
2021-07-16 13:25:00,169.000000
2021-07-16 13:30:00,131.000000
2021-07-16 13:35:00,95.000000
2021-07-16 13:40:00,98.000000
2021-07-16 13:45:00,70.000000
2021-07-16 13:50:00,255.000000
2021-07-16 13:55:00,370.000000
2021-07-16 14:00:00,500.000000
2021-07-16 14:05:00,407.000000
2021-07-16 14:10:00,220.000000
2021-07-16 14:15:00,188.000000
2021-07-16 14:20:00,223.000000
2021-07-16 14:25:00,261.000000
2021-07-16 14:30:00,139.000000
2021-07-16 14:35:00,146.000000
2021-07-16 14:40:00,147.000000
2021-07-16 14:45:00,187.000000
2021-07-16 14:50:00,122.000000
2021-07-16 14:55:00,156.000000
2021-07-16 15:00:00,202.000000
2021-07-16 15:05:00,164.000000
2021-07-16 15:10:00,153.000000
2021-07-16 15:15:00,162.000000
