"Plot Title: BeaverCreekMarshOutletWL"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20028184, SEN S/N: 20028184)","Temp, °C (LGR S/N: 20028184, SEN S/N: 20028184)","Coupler Detached (LGR S/N: 20028184)","Coupler Attached (LGR S/N: 20028184)","Host Connected (LGR S/N: 20028184)","Stopped (LGR S/N: 20028184)","End Of File (LGR S/N: 20028184)"
1,01/02/21 01:30:00 PM,105.169,8.481,Logged,,,,
2,01/02/21 01:45:00 PM,105.155,7.782,,,,,
3,01/02/21 02:00:00 PM,105.177,7.682,,,,,
4,01/02/21 02:15:00 PM,105.151,7.682,,,,,
5,01/02/21 02:30:00 PM,105.160,7.582,,,,,
6,01/02/21 02:45:00 PM,105.160,7.582,,,,,
7,01/02/21 03:00:00 PM,105.147,7.582,,,,,
8,01/02/21 03:15:00 PM,105.160,7.582,,,,,
9,01/02/21 03:30:00 PM,105.160,7.582,,,,,
10,01/02/21 03:45:00 PM,105.147,7.582,,,,,
11,01/02/21 04:00:00 PM,105.147,7.582,,,,,
12,01/02/21 04:15:00 PM,105.147,7.582,,,,,
13,01/02/21 04:30:00 PM,105.160,7.582,,,,,
14,01/02/21 04:45:00 PM,105.147,7.582,,,,,
15,01/02/21 05:00:00 PM,105.147,7.582,,,,,
16,01/02/21 05:15:00 PM,105.147,7.582,,,,,
17,01/02/21 05:30:00 PM,105.147,7.582,,,,,
18,01/02/21 05:45:00 PM,105.160,7.582,,,,,
19,01/02/21 06:00:00 PM,105.160,7.582,,,,,
20,01/02/21 06:15:00 PM,105.199,7.582,,,,,
21,01/02/21 06:30:00 PM,105.213,7.582,,,,,
22,01/02/21 06:45:00 PM,105.226,7.582,,,,,
23,01/02/21 07:00:00 PM,105.226,7.582,,,,,
24,01/02/21 07:15:00 PM,105.213,7.582,,,,,
25,01/02/21 07:30:00 PM,105.216,7.682,,,,,
26,01/02/21 07:45:00 PM,105.233,7.782,,,,,
27,01/02/21 08:00:00 PM,105.251,7.882,,,,,
