"","lat_fit","lon_fit","lon_dist","lat_dist","dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","CO2_ppm_ave","adjusted_ppm","AirTemp_c","VaisalaType","Total_hPa","COLM_waterTempAve","ele_fit","slope","ante_slope"
"158",-0.34894041087091,-78.1992209418209,-78.1992180444453,-0.34895041087091,26.0540364425725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3895.55463769537,0.0461486257787463,0.0432682825118618
"159",-0.34893041087091,-78.1992239163886,-78.1992209418209,-0.34894041087091,27.2154339502018,-0.34893561154604,-78.1992287468165,3894.92,2021-07-16 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3895.60797808078,0.045492052419962,0.0429367347621768
"160",-0.34892041087091,-78.1992271942967,-78.1992239163886,-0.34893041087091,28.3869058313549,-0.34892538562417,-78.1992313452065,3893.96,2021-07-16 10:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3895.66103650573,0.0447928360903309,0.0421136701197184
"161",-0.34892041087091,-78.1992271942967,-78.1992239163886,-0.34893041087091,28.3869058313549,-0.348919853568077,-78.1992292497307,3893.96,2021-07-16 10:01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3895.66103650573,0.0447928360903309,0.0421136701197184
"162",-0.34892041087091,-78.1992271942967,-78.1992239163886,-0.34893041087091,28.3869058313549,-0.348908621817827,-78.1991889327765,3893.96,2021-07-16 10:01:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3895.66103650573,0.0447928360903309,0.0421136701197184
"163",-0.34891041087091,-78.1992311435806,-78.1992271942967,-0.34892041087091,29.5837651669213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3895.71445646221,0.0440496143332454,0.0412596857243602
"164",-0.34890041087091,-78.199236108943,-78.1992311435806,-0.34891041087091,30.8266307527702,-0.348897725343704,-78.1992396432906,3896.36,2021-07-16 10:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3895.76906906586,0.0432682825118618,0.0403761504080433
"165",-0.34889041087091,-78.1992423057951,-78.199236108943,-0.34890041087091,32.1362304122907,-0.348891103640199,-78.19923277013,3897.8,2021-07-16 09:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3895.82564512655,0.0429367347621768,0.0394722155741767
"166",-0.34888041087091,-78.1992497762165,-78.1992423057951,-0.34889041087091,33.5257417160768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3895.88456278385,0.0421136701197184,0.0390354648055995
"167",-0.34887041087091,-78.1992583944021,-78.1992497762165,-0.34888041087091,34.9952870440172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3895.94560182618,0.0412596857243602,0.0380927694401925
"168",-0.34886041087091,-78.199267904201,-78.1992583944021,-0.34887041087091,36.5314674677632,-0.348852043971419,-78.1992640346289,3897.8,2021-07-16 10:05:00,"2021-07-06","EOS_2",1.345,1,679.154761904762,1016.35686675393,6.862,"old",626.4884,7.431,3896.00797814096,0.039972093835395,0.0367369093426857
"169",-0.34885041087091,-78.1992779719983,-78.199267904201,-0.34886041087091,38.1110937287829,-0.348857073113322,-78.1992773618549,3896.84,2021-07-16 10:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.07055774703,0.0390354648055995,0.0358456088842787
"170",-0.34884041087091,-78.1992882415083,-78.1992779719983,-0.34885041087091,39.7067293361328,-0.348830334842205,-78.1992719136178,3895.88,2021-07-16 09:50:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.13212678243,0.0380927694401925,0.034984500621176
"171",-0.34884041087091,-78.1992882415083,-78.1992779719983,-0.34885041087091,39.7067293361328,-0.348839806392789,-78.1992876715958,3896.84,2021-07-16 10:02:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.13212678243,0.0380927694401925,0.034984500621176
"172",-0.34884041087091,-78.1992882415083,-78.1992779719983,-0.34885041087091,39.7067293361328,-0.34883301705122,-78.1992805469781,3897.32,2021-07-16 10:04:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.13212678243,0.0380927694401925,0.034984500621176
"173",-0.34883041087091,-78.1992983812414,-78.1992882415083,-0.34884041087091,41.2920469865077,-0.348838213831186,-78.1993011664599,3894.44,2021-07-16 09:56:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.19162228579,0.0371555819379774,0.0341666690385522
"174",-0.34883041087091,-78.1992983812414,-78.1992882415083,-0.34884041087091,41.2920469865077,-0.348835615441203,-78.1993114762008,3896.36,2021-07-16 09:57:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.19162228579,0.0371555819379774,0.0341666690385522
"175",-0.34883041087091,-78.1992983812414,-78.1992882415083,-0.34884041087091,41.2920469865077,-0.348862940445542,-78.1993309222162,3895.4,2021-07-16 10:03:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.19162228579,0.0371555819379774,0.0341666690385522
"176",-0.34883041087091,-78.1992983812414,-78.1992882415083,-0.34884041087091,41.2920469865077,-0.348816001787782,-78.1992773618549,3898.28,2021-07-16 10:05:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.19162228579,0.0371555819379774,0.0341666690385522
"177",-0.34883041087091,-78.1992983812414,-78.1992882415083,-0.34884041087091,41.2920469865077,-0.348812146112323,-78.1992886774242,3898.28,2021-07-16 10:06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.19162228579,0.0371555819379774,0.0341666690385522
"178",-0.34882041087091,-78.1993081194376,-78.1992983812414,-0.34883041087091,42.845857146999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.24837782174,0.0362374205197786,0.0333932491541054
"179",-0.34881041087091,-78.1993172646109,-78.1993081194376,-0.34882041087091,44.3543537000745,-0.348791610449553,-78.1992969755083,3895.88,2021-07-16 09:51:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.30211459448,0.034984500621176,0.0326573623078479
"180",-0.34880041087091,-78.1993257123175,-78.1993172646109,-0.34881041087091,45.8115811254775,-0.348800579085946,-78.1993273179978,3897.32,2021-07-16 10:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.35278616437,0.0341666690385522,0.0316520453860946
"181",-0.34880041087091,-78.1993257123175,-78.1993172646109,-0.34881041087091,45.8115811254775,-0.348799154162407,-78.1993262283504,3896.36,2021-07-16 10:09:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.35278616437,0.0341666690385522,0.0316520453860946
"182",-0.34879041087091,-78.1993334403653,-78.1993257123175,-0.34880041087091,47.2184433027271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.40058460336,0.0333932491541054,0.0309953173547288
"183",-0.34878041087091,-78.1993404955148,-78.1993334403653,-0.34879041087091,48.5807923602655,-0.348796304315329,-78.1993758492172,3894.44,2021-07-16 09:56:00,"2021-07-06","EOS_1",2.675,1,429.518333333333,477.926001487956,6.862,"new",626.4884,7.431,3896.44585046931,0.0330671508585127,0.0303692706713453
"184",-0.34878041087091,-78.1993404955148,-78.1993334403653,-0.34879041087091,48.5807923602655,-0.348769314587116,-78.199333017692,3897.8,2021-07-16 10:06:30,"2021-07-06","EOS_1",2.675,1,429.518333333333,477.926001487956,6.862,"new",626.4884,7.431,3896.44585046931,0.0330671508585127,0.0303692706713453
"185",-0.34878041087091,-78.1993404955148,-78.1993334403653,-0.34879041087091,48.5807923602655,-0.348784234374762,-78.1993429083377,3896.84,2021-07-16 10:07:00,"2021-07-06","EOS_1",2.675,1,429.518333333333,477.926001487956,6.862,"new",626.4884,7.431,3896.44585046931,0.0330671508585127,0.0303692706713453
"186",-0.34878041087091,-78.1993404955148,-78.1993334403653,-0.34879041087091,48.5807923602655,-0.348787838593125,-78.1993430759758,3895.4,2021-07-16 10:08:30,"2021-07-06","EOS_1",2.675,1,429.518333333333,477.926001487956,6.862,"new",626.4884,7.431,3896.44585046931,0.0330671508585127,0.0303692706713453
"187",-0.34877041087091,-78.19934697496,-78.1993404955148,-0.34878041087091,49.907231497483,-0.348787168040872,-78.1993703171611,3897.32,2021-07-16 10:09:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.48898625663,0.0323420174393845,0.0297712934798493
"188",-0.34876041087091,-78.1993530056741,-78.19934697496,-0.34877041087091,51.2071846721561,-0.348761603236198,-78.1993457581848,3898.76,2021-07-16 09:51:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.53038951357,0.0316520453860946,0.0291991216990886
"189",-0.34876041087091,-78.1993530056741,-78.19934697496,-0.34877041087091,51.2071846721561,-0.348763028159738,-78.1993602588773,3898.76,2021-07-16 09:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.53038951357,0.0316520453860946,0.0291991216990886
"190",-0.34876041087091,-78.1993530056741,-78.19934697496,-0.34877041087091,51.2071846721561,-0.348746683448553,-78.1993237975985,3897.32,2021-07-16 09:53:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.53038951357,0.0316520453860946,0.0291991216990886
"191",-0.34875041087091,-78.1993587242274,-78.1993530056741,-0.34876041087091,52.4895380508707,-0.348748778924346,-78.1993479374796,3899.24,2021-07-16 09:52:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.57041166093,0.0309953173547288,0.0286509996136175
"192",-0.34875041087091,-78.1993587242274,-78.1993530056741,-0.34876041087091,52.4895380508707,-0.348745677620173,-78.1993433274329,3898.76,2021-07-16 09:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.57041166093,0.0309953173547288,0.0286509996136175
"193",-0.34874041087091,-78.1993642590615,-78.1993587242274,-0.34875041087091,53.7618631166625,-0.348729249089956,-78.1993556488305,3898.76,2021-07-16 09:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.60933903791,0.0303692706713453,0.0281256548043134
"194",-0.34874041087091,-78.1993642590615,-78.1993587242274,-0.34875041087091,53.7618631166625,-0.348734194412827,-78.1993643660098,3896.84,2021-07-16 10:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.60933903791,0.0303692706713453,0.0281256548043134
"195",-0.34873041087091,-78.1993697165367,-78.1993642590615,-0.34874041087091,55.030040494662,-0.348742827773094,-78.1993875838816,3899.73,2021-07-16 10:07:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.64738784297,0.0297712934798493,0.027622179622848
"196",-0.34873041087091,-78.1993697165367,-78.1993642590615,-0.34874041087091,55.030040494662,-0.348748108372092,-78.1994000729173,3897.8,2021-07-16 10:08:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.64738784297,0.0297712934798493,0.027622179622848
"197",-0.34873041087091,-78.1993697165367,-78.1993642590615,-0.34874041087091,55.030040494662,-0.348727572709322,-78.1993690598756,3898.76,2021-07-16 10:10:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.64738784297,0.0297712934798493,0.027622179622848
"198",-0.34872041087091,-78.1993751714386,-78.1993697165367,-0.34873041087091,56.2980806745024,-0.348725561052561,-78.1993925292045,3898.28,2021-07-16 10:12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.68470532403,0.0291991216990886,0.0271399019617805
"199",-0.34871041087091,-78.1993806620829,-78.1993751714386,-0.34872041087091,57.5680309600633,-0.348714329302311,-78.1993932835758,3898.28,2021-07-16 10:11:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.72137335729,0.0286509996136175,0.0266782912594301
"200",-0.34871041087091,-78.1993806620829,-78.1993751714386,-0.34872041087091,57.5680309600633,-0.348706198856235,-78.1993837282062,3899.73,2021-07-16 10:12:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.72137335729,0.0286509996136175,0.0266782912594301
"201",-0.34870041087091,-78.1993861897179,-78.1993806620829,-0.34871041087091,58.8399681496784,-0.348690273240209,-78.1993698980659,3900.21,2021-07-16 10:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.75741415572,0.0281256548043134,0.0262369091389049
"202",-0.34869041087091,-78.1993917216096,-78.1993861897179,-0.34870041087091,60.1121346340432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.79279942284,0.027622179622848,0.025751383758742
"203",-0.34868041087091,-78.1993971969944,-78.1993917216096,-0.34869041087091,61.3812682675997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.82746381865,0.0271399019617805,0.0251616475409104
"204",-0.34867041087091,-78.1994025349947,-78.1993971969944,-0.34868041087091,62.643128549866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.86132217839,0.0266782912594301,0.0244721880134817
"205",-0.34866041087091,-78.1994076435883,-78.1994025349947,-0.34867041087091,63.893166443948,-0.348645765334368,-78.199385823682,3900.69,2021-07-16 09:54:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.89428857801,0.0262369091389049,0.0231758949610138
"206",-0.34865041087091,-78.1994124287889,-78.1994076435883,-0.34866041087091,65.1272437759974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.92629460569,0.025751383758742,0.0222724072454185
"207",-0.34864041087091,-78.199416803315,-78.1994124287889,-0.34865041087091,66.3422886010648,-0.348636377602816,-78.1993973068893,3895.88,2021-07-16 10:14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.95730414244,0.0251616475409104,0.0212973403530257
"208",-0.34864041087091,-78.199416803315,-78.1994124287889,-0.34865041087091,66.3422886010648,-0.348633360117674,-78.1994115561247,3894.44,2021-07-16 10:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.95730414244,0.0251616475409104,0.0212973403530257
"209",-0.34863041087091,-78.1994206941694,-78.199416803315,-0.34864041087091,67.536774165464,-0.348629504442215,-78.1994343549013,3893.48,2021-07-16 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.98732239201,0.0244721880134817,0.0202572270353791
"210",-0.34863041087091,-78.1994206941694,-78.199416803315,-0.34864041087091,67.536774165464,-0.348631935194135,-78.1994332652539,3892.04,2021-07-16 10:15:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.98732239201,0.0244721880134817,0.0202572270353791
"211",-0.34863041087091,-78.1994206941694,-78.199416803315,-0.34864041087091,67.536774165464,-0.348638724535704,-78.1994313374162,3893.48,2021-07-16 10:16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896.98732239201,0.0244721880134817,0.0202572270353791
"212",-0.34862041087091,-78.1994240487118,-78.1994206941694,-0.34863041087091,68.7109311743567,-0.348625397309661,-78.199438881129,3892.52,2021-07-16 10:14:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.01639771571,0.0236863458853678,0.0191594240202482
"213",-0.34862041087091,-78.1994240487118,-78.1994206941694,-0.34863041087091,68.7109311743567,-0.348622966557741,-78.1994221173227,3893.96,2021-07-16 10:16:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.01639771571,0.0236863458853678,0.0191594240202482
"214",-0.34861041087091,-78.199426838973,-78.1994240487118,-0.34862041087091,69.8666466175015,-0.348607124760747,-78.1994263920933,3898.28,2021-07-16 09:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.04399160431,0.0228076344608468,0.0180732301570497
"215",-0.34861041087091,-78.199426838973,-78.1994240487118,-0.34862041087091,69.8666466175015,-0.348620535805821,-78.1994566507638,3895.88,2021-07-16 09:55:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.04399160431,0.0228076344608468,0.0180732301570497
"216",-0.34861041087091,-78.199426838973,-78.1994240487118,-0.34862041087091,69.8666466175015,-0.348613914102316,-78.1994220335037,3898.76,2021-07-16 10:13:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.04399160431,0.0228076344608468,0.0180732301570497
"217",-0.34861041087091,-78.199426838973,-78.1994240487118,-0.34862041087091,69.8666466175015,-0.348614668473601,-78.1994249671698,3893.48,2021-07-16 10:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.04399160431,0.0228076344608468,0.0180732301570497
"218",-0.34860041087091,-78.1994290641063,-78.199426838973,-0.34861041087091,71.0070659569225,-0.348592707887292,-78.199388505891,3902.13,2021-07-16 10:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.06966474741,0.021840796959766,0.0170604832364152
"219",-0.34859041087091,-78.1994307510062,-78.1994290641063,-0.34860041087091,72.1359878966723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.09363321711,0.0207922408601791,0.0161174057646203
"220",-0.34858041087091,-78.1994319532344,-78.1994307510062,-0.34859041087091,73.2571984436854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.11608827884,0.0196697332020168,0.0152405372323318
"221",-0.34857041087091,-78.199432748475,-78.1994319532344,-0.34858041087091,74.3739076389276,-0.348572507500649,-78.1994458381087,3897.32,2021-07-16 10:35:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.13718913506,0.0185512203577595,0.0144271723030986
"222",-0.34856041087091,-78.1994332348005,-78.199432748475,-0.34857041087091,75.4884181428382,-0.348558174446225,-78.1994338519871,3893.96,2021-07-16 10:17:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.15706290073,0.0175067818851938,0.013675681152522
"223",-0.34856041087091,-78.1994332348005,-78.199432748475,-0.34857041087091,75.4884181428382,-0.348561024293303,-78.1994289066643,3892.52,2021-07-16 10:34:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.15706290073,0.0175067818851938,0.013675681152522
"224",-0.34855041087091,-78.1994335260595,-78.1994332348005,-0.34856041087091,76.6020851049586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.17581052054,0.0165328707485239,0.0129856703214956
"225",-0.34854041087091,-78.1994337467108,-78.1994335260595,-0.34855041087091,77.715550960503,-0.348538057878613,-78.1994433235377,3899.24,2021-07-16 10:19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.19351618449,0.0156261551088988,0.012357979806461
"226",-0.34853041087091,-78.1994340264149,-78.1994337467108,-0.34854041087091,78.829181217937,-0.348535040393472,-78.1994419824332,3896.84,2021-07-16 10:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.21025755864,0.0147838498088928,0.011794544754358
"227",-0.34853041087091,-78.1994340264149,-78.1994337467108,-0.34854041087091,78.829181217937,-0.34853545948863,-78.1994424015284,3898.76,2021-07-16 10:18:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.21025755864,0.0147838498088928,0.011794544754358
"228",-0.34853041087091,-78.1994340264149,-78.1994337467108,-0.34854041087091,78.829181217937,-0.348534788936377,-78.1994464248419,3896.84,2021-07-16 10:19:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.21025755864,0.0147838498088928,0.011794544754358
"229",-0.34853041087091,-78.1994340264149,-78.1994337467108,-0.34854041087091,78.829181217937,-0.348527496680617,-78.1994393002242,3897.8,2021-07-16 10:36:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.21025755864,0.0147838498088928,0.011794544754358
"230",-0.34852041087091,-78.1994344946731,-78.1994340264149,-0.34853041087091,79.9435958398012,-0.348516767844558,-78.1994376238436,3898.28,2021-07-16 10:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.22611462688,0.0140039778405777,0.0112981732906972
"231",-0.34852041087091,-78.1994344946731,-78.1994340264149,-0.34853041087091,79.9435958398012,-0.348518528044224,-78.1994237098843,3896.36,2021-07-16 10:36:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.22611462688,0.0140039778405777,0.0112981732906972
"232",-0.34851041087091,-78.1994352757642,-78.1994344946731,-0.34852041087091,81.0601812782005,-0.348513415083289,-78.1994336843491,3898.76,2021-07-16 10:20:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.24117575282,0.0132855354652732,0.0110412698229017
"233",-0.34850041087091,-78.1994364841884,-78.1994352757642,-0.34851041087091,82.1814743608792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.25554039856,0.0126285560905463,0.010649058754544
"234",-0.34849041087091,-78.1994382207754,-78.1994364841884,-0.34850041087091,83.3113294809221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.26931863725,0.0120340831165579,0.0103313684541086
"235",-0.34848041087091,-78.1994405695684,-78.1994382207754,-0.34849041087091,84.4548175964148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.28262815999,0.0115040742897473,0.0100925817751868
"236",-0.34847041087091,-78.1994435955433,-78.1994405695684,-0.34848041087091,85.6178595644094,-0.348469242453575,-78.1994531303644,3898.76,2021-07-16 10:21:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.29558991187,0.0110412698229017,0.00993746347638157
"237",-0.34847041087091,-78.1994435955433,-78.1994405695684,-0.34848041087091,85.6178595644094,-0.348474774509668,-78.199454639107,3894.92,2021-07-16 10:34:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.29558991187,0.0110412698229017,0.00993746347638157
"238",-0.34846041087091,-78.1994473431821,-78.1994435955433,-0.34847041087091,86.8066572717635,-0.348453484475613,-78.1994393002242,3894.44,2021-07-16 10:22:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.30832373047,0.010649058754544,0.00983914487686997
"239",-0.34846041087091,-78.1994473431821,-78.1994435955433,-0.34847041087091,86.8066572717635,-0.348459100350738,-78.1994351930916,3896.36,2021-07-16 10:22:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.30832373047,0.010649058754544,0.00983914487686997
"240",-0.34845041087091,-78.1994518358771,-78.1994473431821,-0.34846041087091,88.0270335220414,-0.348444683477283,-78.1994315050542,3894.92,2021-07-16 10:21:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.32094527776,0.0103313684541086,0.00981128003714418
"241",-0.34844041087091,-78.1994570761134,-78.1994518358771,-0.34845041087091,89.2838057298184,-0.348443510010839,-78.1994556449354,3898.76,2021-07-16 10:23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.33356509534,0.0100925817751868,0.0098803643532126
"242",-0.34843041087091,-78.1994630463442,-78.1994570761134,-0.34844041087091,90.5802947528124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.34628989444,0.00993746347638157,0.0100520565396464
